ID,state,temperature_avg,CDD,GDD,HDD,temperature_max,temperature_min,precipitation,snow_depth,snow_fall,sunlight_svm,sunlight_reg,crop,productions_spring,harvested_spring,cultivated_spring,productions_winter,harvested_winter,cultivated_winter
2003-10,AR,65.3,90,482,73,91,40,2.16,0,0,238.6182254,234.4184457,Rice,4363014.289,1455000,1466000,,,
2003-11,AR,55.6,22,223,298,83,24,4.94,0,0.070344278,174.5498918,163.953291,Rice,4363014.289,1455000,1466000,,,
2003-12,AR,44.1,0,21,640,67,24,3.5,0,1.113662221,151.0526013,157.4366754,Rice,4363014.289,1455000,1466000,,,
2004-01,AR,42.9,10,67,690,76,19,3.29,0,2.572360773,165.7781514,177.7931463,Rice,4924198.769,1555000,1561000,,,
2004-02,AR,42.1,0,20,659,70,19,4.44,2,2.4,170.1230506,184.3843897,Rice,4924198.769,1555000,1561000,,,
2004-03,AR,58.1,26,273,232,81,34,4.06,0,0.837294562,219.752087,237.2135518,Rice,4924198.769,1555000,1561000,,,
2004-04,AR,62.5,55,383,124,82,39,6.89,0,0,248.9279,263.9111601,Rice,4924198.769,1555000,1561000,,,
2004-05,AR,72.1,247,691,21,90,44,3.98,0,0,289.0991586,309.5616976,Rice,4924198.769,1555000,1561000,,,
2004-06,AR,77.4,382,832,0,93,61,4.99,0,0,319.6803434,327.8746692,Rice,4924198.769,1555000,1561000,,,
2004-07,AR,80,471,936,0,98,62,3.3,0,0,332.904701,348.4384192,Rice,4924198.769,1555000,1561000,,,
2004-08,AR,77.5,393,858,0,95,55,3.18,0,0,309.5095696,316.757803,Rice,4924198.769,1555000,1561000,,,
2004-09,AR,75.3,319,769,0,95,50,0.51,0,0,259.1084369,258.2997285,Rice,4924198.769,1555000,1561000,,,
2004-10,AR,67.3,126,547,44,89,40,9.27,0,0,238.5914484,234.415805,Rice,4924198.769,1555000,1561000,,,
2004-11,AR,54.7,6,173,308,82,32,9.63,0,0,174.5936612,163.8153803,Rice,4924198.769,1555000,1561000,,,
2004-12,AR,43.3,0,47,664,69,10,2.51,3,3.3,151.0082584,157.5566654,Rice,4924198.769,1555000,1561000,,,
2005-01,AR,45.8,9,109,597,74,18,4.88,0,0,165.5825712,178.1163313,Rice,4934722.112,1635000,1643000,,,
2005-02,AR,49.3,1,81,433,80,28,3,0,0,169.9226536,184.6737692,Rice,4934722.112,1635000,1643000,,,
2005-03,AR,53,9,160,373,83,31,3.36,0,0,219.5361114,237.5588679,Rice,4934722.112,1635000,1643000,,,
2005-04,AR,62.6,34,386,98,86,39,3.05,0,0,248.7298014,264.265567,Rice,4934722.112,1635000,1643000,,,
2005-05,AR,70.1,206,630,41,95,42,1.06,0,0,288.7930483,309.9512674,Rice,4934722.112,1635000,1643000,,,
2005-06,AR,80.1,459,909,0,99,62,2.8,0,0,319.4564207,328.1352779,Rice,4934722.112,1635000,1643000,,,
2005-07,AR,82.1,535,1000,0,101,66,4,0,0,332.5966969,348.7999427,Rice,4934722.112,1635000,1643000,,,
2005-08,AR,84.8,620,1085,0,103,69,4,0,0,309.3478507,316.9593144,Rice,4934722.112,1635000,1643000,,,
2005-09,AR,78.5,416,862,4,102,50,3.71,0,0,259.0243675,258.3063431,Rice,4934722.112,1635000,1643000,,,
2005-10,AR,64.3,120,453,132,91,36,1.02,0,0,238.5673316,234.4131643,Rice,4934722.112,1635000,1643000,,,
2005-11,AR,55.4,27,231,309,83,25,3.04,0,0,174.640082,163.6774696,Rice,4934722.112,1635000,1643000,,,
2005-12,AR,43.1,0,34,672,80,16,0.63,1,0.6,150.9648178,157.6766554,Rice,4934722.112,1635000,1643000,,,
2006-01,AR,49.8,0,76,462,77,27,3.76,0,2.563511954,165.3909629,178.4395163,Rice,4380114.721,1400000,1406000,,,
2006-02,AR,42.6,0,40,619,77,18,2,1,0.6,169.7295876,184.9631486,Rice,4380114.721,1400000,1406000,,,
2006-03,AR,55.5,36,226,323,86,32,4.39,0,0,219.3268929,237.9041839,Rice,4380114.721,1400000,1406000,,,
2006-04,AR,68.2,151,553,48,94,40,8.55,0,0,248.5375262,264.6199738,Rice,4380114.721,1400000,1406000,,,
2006-05,AR,72.4,250,702,13,93,49,4.09,0,0,288.4958764,310.3408371,Rice,4380114.721,1400000,1406000,,,
2006-06,AR,79,429,879,0,96,61,2.95,0,0,319.2407549,328.3958866,Rice,4380114.721,1400000,1406000,,,
2006-07,AR,84,600,1065,0,104,64,1.63,0,0,332.2932402,349.1614661,Rice,4380114.721,1400000,1406000,,,
2006-08,AR,84.4,607,1072,0,103,64,1.95,0,0,309.1890106,317.1608258,Rice,4380114.721,1400000,1406000,,,
2006-09,AR,73,253,694,9,94,45,4.25,0,0,258.9359737,258.3129577,Rice,4380114.721,1400000,1406000,,,
2006-10,AR,62.1,83,386,165,91,36,3.13,0,0,238.5458424,234.4105236,Rice,4380114.721,1400000,1406000,,,
2006-11,AR,53.3,8,145,353,81,28,6.07,0,0,174.6886209,163.5395589,Rice,4380114.721,1400000,1406000,,,
2006-12,AR,47.1,0,95,549,75,14,5.98,0,0,150.9225259,157.7966453,Rice,4380114.721,1400000,1406000,,,
2007-01,AR,41.5,0,23,723,67,19,9.56,0,0.1,165.2042466,178.7627013,Rice,4346049.934,1325000,1331000,,,
2007-02,AR,43.5,2,59,598,78,18,1.55,1,1.2,169.5444836,185.2525281,Rice,4346049.934,1325000,1331000,,,
2007-03,AR,61.7,69,385,163,85,28,1.61,0,0,219.125225,238.2494999,Rice,4346049.934,1325000,1331000,,,
2007-04,AR,59.6,46,321,201,87,28,4.5,0,0,248.3518612,264.9743807,Rice,4346049.934,1325000,1331000,,,
2007-05,AR,73.5,277,739,3,92,51,3.46,0,0,288.2088344,310.7304069,Rice,4346049.934,1325000,1331000,,,
2007-06,AR,80.2,464,914,0,94,63,1.97,0,0,319.0340384,328.6564954,Rice,4346049.934,1325000,1331000,,,
2007-07,AR,80.1,477,942,0,95,64,3.28,0,0,331.9961027,349.5229896,Rice,4346049.934,1325000,1331000,,,
2007-08,AR,87.2,695,1160,0,106,71,0.14,0,0,309.033895,317.3623372,Rice,4346049.934,1325000,1331000,,,
2007-09,AR,76.8,365,815,0,95,56,4.65,0,0,258.8444586,258.3195723,Rice,4346049.934,1325000,1331000,,,
2007-10,AR,65.7,139,495,109,89,41,6.17,0,0,238.526916,234.4078829,Rice,4346049.934,1325000,1331000,,,
2007-11,AR,54.4,18,199,329,80,28,2.51,0,0,174.7387586,163.4016482,Rice,4346049.934,1325000,1331000,,,
2007-12,AR,45.3,0,49,602,77,27,5.03,0,1.092642237,150.8815943,157.9166353,Rice,4346049.934,1325000,1331000,,,
2008-01,AR,40.6,8,58,754,76,17,1.4,0,2.554663134,165.0232239,179.0858863,Rice,4215596.768,1395000,1401000,,,
2008-02,AR,45.5,5,45,564,78,21,3.87,0,0,169.3678411,185.5419076,Rice,4215596.768,1395000,1401000,,,
2008-03,AR,53.8,16,196,355,81,24,7.6,1,2.6,218.9317632,238.594816,Rice,4215596.768,1395000,1401000,,,
2008-04,AR,60.6,34,326,161,85,37,9.67,0,0,248.1734622,265.3287876,Rice,4215596.768,1395000,1401000,,,
2008-05,AR,70.6,203,649,19,92,46,4.76,0,0,287.9329198,311.1199767,Rice,4215596.768,1395000,1401000,,,
2008-06,AR,79.8,450,900,0,93,65,4.21,0,0,318.8368182,328.9171041,Rice,4215596.768,1395000,1401000,,,
2008-07,AR,83.4,577,1042,0,100,65,2.15,0,0,331.7068462,349.884513,Rice,4215596.768,1395000,1401000,,,
2008-08,AR,80.4,484,949,0,105,66,5.8,0,0,308.8832474,317.5638486,Rice,4215596.768,1395000,1401000,,,
2008-09,AR,73.7,265,715,0,92,54,7.51,0,0,258.7509501,258.3261869,Rice,4215596.768,1395000,1401000,,,
2008-10,AR,62.7,60,407,125,86,34,4.94,0,0,238.5104599,234.4052422,Rice,4215596.768,1395000,1401000,,,
2008-11,AR,50.7,0,110,422,79,23,2.56,0,0,174.7899957,163.2637375,Rice,4215596.768,1395000,1401000,,,
2008-12,AR,42.9,0,39,678,74,13,3.69,0,1.08738724,150.8422012,158.0366253,Rice,4215596.768,1395000,1401000,,,
2009-01,AR,40.5,2,21,755,77,14,2.6,0,2.550238725,164.8485784,179.4090713,Rice,4532476.398,1470000,1486000,,,
2009-02,AR,49,3,108,444,75,22,2.16,0,0.2,169.2000345,185.831287,Rice,4532476.398,1470000,1486000,,,
2009-03,AR,54.7,24,231,337,84,24,4.63,0,0.831071034,218.7470292,238.940132,Rice,4532476.398,1470000,1486000,,,
2009-04,AR,61.9,68,369,153,90,35,5.33,0,0.010758446,248.0028585,265.6831944,Rice,4532476.398,1470000,1486000,,,
2009-05,AR,69.7,178,618,25,91,49,13.06,0,0,287.6689405,311.5095464,Rice,4532476.398,1470000,1486000,,,
2009-06,AR,81.2,491,941,0,99,57,3.08,0,0,318.649502,329.1777128,Rice,4532476.398,1470000,1486000,,,
2009-07,AR,79,441,906,0,96,63,11.65,0,0,331.4268205,350.2460365,Rice,4532476.398,1470000,1486000,,,
2009-08,AR,79.1,443,908,0,94,59,2.75,0,0,308.7377073,317.76536,Rice,4532476.398,1470000,1486000,,,
2009-09,AR,73.8,272,721,1,93,51,6.44,0,0,258.6564914,258.3328015,Rice,4532476.398,1470000,1486000,,,
2009-10,AR,59.4,16,301,181,88,37,16.56,0,0,238.4963583,234.4026014,Rice,4532476.398,1470000,1486000,,,
2009-11,AR,55.4,2,187,283,78,29,1.2,0,0,174.8418578,163.1258268,Rice,4532476.398,1470000,1486000,,,
2009-12,AR,40.2,0,7,764,65,21,12.33,0,1.082132244,150.8044914,158.1566152,Rice,4532476.398,1470000,1486000,,,
2010-01,AR,38.8,0,27,804,70,12,3.16,2,1.5,164.6808785,179.7322563,Rice,5246929.74,1785000,1791000,,,
2010-02,AR,38.3,0,2,739,64,21,4.34,4,7.2,169.0413205,186.1206665,Rice,5246929.74,1785000,1791000,,,
2010-03,AR,53.9,6,170,343,83,27,2.24,0,0,218.5714172,239.285448,Rice,5246929.74,1785000,1791000,,,
2010-04,AR,66.1,84,492,42,85,41,4.67,0,0,247.8404575,266.0376013,Rice,5246929.74,1785000,1791000,,,
2010-05,AR,74.4,312,765,12,94,51,4.83,0,0,287.4175229,311.8991162,Rice,5246929.74,1785000,1791000,,,
2010-06,AR,84.9,604,1054,0,99,68,2.41,0,0,318.4723677,329.4383216,Rice,5246929.74,1785000,1791000,,,
2010-07,AR,86,658,1123,0,102,70,1.19,0,0,331.1571661,350.60756,Rice,5246929.74,1785000,1791000,,,
2010-08,AR,86.5,674,1139,0,107,62,1.48,0,0,308.5978121,317.9668714,Rice,5246929.74,1785000,1791000,,,
2010-09,AR,77.4,378,828,0,98,52,1.31,0,0,258.5620348,258.3394161,Rice,5246929.74,1785000,1791000,,,
2010-10,AR,65.6,90,492,63,92,34,2.11,0,0,238.4844763,234.3999607,Rice,5246929.74,1785000,1791000,,,
2010-11,AR,53.1,3,146,352,80,29,6.69,0,0,174.8939,162.9879162,Rice,5246929.74,1785000,1791000,,,
2010-12,AR,41,0,35,733,74,19,2.08,0,0,150.7685785,158.2766052,Rice,5246929.74,1785000,1791000,,,
2011-01,AR,39.3,0,17,789,77,13,0.94,6,5.7,164.5205809,180.0554412,Rice,3542556.41,1154000,1196000,,,
2011-02,AR,46.1,1,125,522,77,10,4.04,6,8.9,168.8918473,186.410046,Rice,3542556.41,1154000,1196000,,,
2011-03,AR,54,19,173,354,83,32,4.18,0,0,218.4052014,239.6307641,Rice,3542556.41,1154000,1196000,,,
2011-04,AR,66,108,488,70,91,37,7.23,0,0.010832657,247.6865522,266.3920081,Rice,3542556.41,1154000,1196000,,,
2011-05,AR,69.6,204,616,53,91,46,11.08,0,0,287.179121,312.2886859,Rice,3542556.41,1154000,1196000,,,
2011-06,AR,84.2,583,1033,0,100,68,1.17,0,0,318.3055718,329.6989303,Rice,3542556.41,1154000,1196000,,,
2011-07,AR,86.9,686,1151,0,105,69,0.24,0,0,330.8988184,350.9690834,Rice,3542556.41,1154000,1196000,,,
2011-08,AR,84.7,617,1082,0,114,67,5.6,0,0,308.4639987,318.1683828,Rice,3542556.41,1154000,1196000,,,
2011-09,AR,72,223,668,5,96,53,1.17,0,0,258.4684366,258.3460307,Rice,3542556.41,1154000,1196000,,,
2011-10,AR,63,67,414,119,88,36,2.27,0,0,238.4746644,234.39732,Rice,3542556.41,1154000,1196000,,,
2011-11,AR,55.8,31,214,302,82,30,14.57,0,0,174.9457105,162.8500055,Rice,3542556.41,1154000,1196000,,,
2011-12,AR,45.7,0,40,589,69,25,7.74,2,1.6,150.734546,158.3965951,Rice,3542556.41,1154000,1196000,,,
2012-01,AR,46.5,0,35,569,71,22,2.06,0,0,164.3680352,180.3786262,Rice,4359430.909,1285000,1291000,,,
2012-02,AR,49.3,3,96,450,82,20,4.53,0,0.6,168.751663,186.6994254,Rice,4359430.909,1285000,1291000,,,
2012-03,AR,64.3,94,453,107,87,36,8.05,0,0,218.2485443,239.9760801,Rice,4359430.909,1285000,1291000,,,
2012-04,AR,66.6,109,506,53,86,45,2.85,0,0,247.5413281,266.746415,Rice,4359430.909,1285000,1291000,,,
2012-05,AR,75.6,334,799,0,97,55,1.23,0,0,286.9540273,312.6782557,Rice,4359430.909,1285000,1291000,,,
2012-06,AR,80.4,469,919,0,107,59,0.9,0,0,318.1491604,329.959539,Rice,4359430.909,1285000,1291000,,,
2012-07,AR,87.3,700,1165,0,111,71,1.46,0,0,330.6525155,351.3306069,Rice,4359430.909,1285000,1291000,,,
2012-08,AR,82.6,555,1020,0,106,63,5.72,0,0,308.3366072,318.3698942,Rice,4359430.909,1285000,1291000,,,
2012-09,AR,75,306,755,1,100,51,5.41,0,0,258.3764553,258.3526453,Rice,4359430.909,1285000,1291000,,,
2012-10,AR,61.5,57,372,157,85,36,2.59,0,0,238.4667622,234.3946793,Rice,4359430.909,1285000,1291000,,,
2012-11,AR,51.7,2,114,394,83,29,1.86,0,0,174.9969134,162.7120948,Rice,4359430.909,1285000,1291000,,,
2012-12,AR,48.2,8,141,519,77,19,5.6,10,10.3,150.7024499,158.5165851,Rice,4359430.909,1285000,1291000,,,
2013-01,AR,43.7,5,63,658,76,24,4.81,0,0.3,164.22349,180.7018112,Rice,3648470.228,1064000,1076000,,,
2013-02,AR,44.8,0,21,557,71,23,4.75,0,3.015634199,168.6207258,186.9888049,Rice,3648470.228,1064000,1076000,,,
2013-03,AR,49,3,91,493,81,23,4.57,0,0.826092212,218.1015059,240.3213961,Rice,3648470.228,1064000,1076000,,,
2013-04,AR,60.1,50,325,190,88,36,4.33,0,0,247.4048722,267.1008218,Rice,3648470.228,1064000,1076000,,,
2013-05,AR,69.4,203,617,60,90,38,7.16,0,0,286.7423853,313.0678255,Rice,3648470.228,1064000,1076000,,,
2013-06,AR,79.6,443,893,0,101,59,3.23,0,0,318.0030799,330.2201478,Rice,3648470.228,1064000,1076000,,,
2013-07,AR,80.7,493,958,0,100,61,2.19,0,0,330.4188082,351.6921303,Rice,3648470.228,1064000,1076000,,,
2013-08,AR,81.2,509,974,0,99,60,3.56,0,0,308.2158859,318.5714056,Rice,3648470.228,1064000,1076000,,,
2013-09,AR,78.1,404,854,0,101,54,3.21,0,0,258.2867502,258.3592599,Rice,3648470.228,1064000,1076000,,,
2013-10,AR,63.7,84,437,114,87,38,3.31,0,0,238.4606026,234.3920386,Rice,3648470.228,1064000,1076000,,,
2013-11,AR,49.3,8,111,470,84,22,4.72,0,0,175.0471705,162.5741841,Rice,3648470.228,1064000,1076000,,,
2013-12,AR,42.9,5,63,686,77,20,6.94,1,1.3,150.6723203,158.6365751,Rice,3648470.228,1064000,1076000,,,
2014-01,AR,37.9,0,3,833,71,9,2.34,1.273741316,2.528116676,164.0870995,181.0249962,Rice,5078284.097,1480000,1486000,,,
2014-02,AR,40.8,0,43,670,79,19,3.23,2,2.7,168.4989137,187.2781844,Rice,5078284.097,1480000,1486000,,,
2014-03,AR,48.8,0,93,495,77,16,5.29,2,2.2,217.9640531,240.6667122,Rice,5078284.097,1480000,1486000,,,
2014-04,AR,61.7,53,367,143,84,34,4.95,0,0.010943973,247.2771817,267.4552287,Rice,5078284.097,1480000,1486000,,,
2014-05,AR,70,214,626,53,90,41,6.62,0,0,286.5442023,313.4573952,Rice,5078284.097,1480000,1486000,,,
2014-06,AR,79.1,430,880,0,93,62,5.45,0,0,317.8671876,330.4807565,Rice,5078284.097,1480000,1486000,,,
2014-07,AR,77.5,396,861,0,96,62,7.24,0,0,330.1980707,352.0536538,Rice,5078284.097,1480000,1486000,,,
2014-08,AR,81.5,517,982,0,97,65,2.01,0,0,308.1019966,318.7729169,Rice,5078284.097,1480000,1486000,,,
2014-09,AR,75.6,330,776,4,95,53,2.01,0,0,258.1998834,258.3658745,Rice,5078284.097,1480000,1486000,,,
2014-10,AR,66.1,109,510,64,91,39,3.64,0,0,238.4560151,234.3893979,Rice,5078284.097,1480000,1486000,,,
2014-11,AR,47.9,1,97,503,76,20,2.19,0.002308606,0.1,175.0961829,162.4362734,Rice,5078284.097,1480000,1486000,,,
2014-12,AR,45.2,0,37,605,71,28,3.16,0,0,150.6441643,158.756565,Rice,5078284.097,1480000,1486000,,,
2015-01,AR,41.4,0,16,724,68,10,2.97,0,2.523692267,163.9589308,181.3481812,Rice,4295973.336,1291000,1311000,,,
2015-02,AR,38.1,0,17,746,75,19,3.84,2,5.3,168.3860345,187.5675638,Rice,4295973.336,1291000,1311000,,,
2015-03,AR,52.5,14,194,395,84,17,8.1,5,5.7,217.8360698,241.0120282,Rice,4295973.336,1291000,1311000,,,
2015-04,AR,64.7,76,449,77,87,43,5.43,0,0.010981078,247.1581735,267.8096355,Rice,4295973.336,1291000,1311000,,,
2015-05,AR,72.2,240,694,11,88,48,9.45,0,0,286.3593634,313.846965,Rice,4295973.336,1291000,1311000,,,
2015-06,AR,81.1,488,938,0,99,64,2.76,0,0,317.7412634,330.7413652,Rice,4295973.336,1291000,1311000,,,
2015-07,AR,84.6,616,1081,0,101,69,4.76,0,0,329.9905146,352.4151773,Rice,4295973.336,1291000,1311000,,,
2015-08,AR,81.9,536,1001,0,102,61,0.56,0,0,307.9950211,318.9744283,Rice,4295973.336,1291000,1311000,,,
2015-09,AR,78.3,408,858,0,99,52,0.12,0,0,258.1163216,258.3724891,Rice,4295973.336,1291000,1311000,,,
2015-10,AR,66.4,103,515,53,98,44,3.8,0,0,238.4528293,234.3867572,Rice,4295973.336,1291000,1311000,,,
2015-11,AR,55.9,8,212,271,78,30,11.06,0,0,175.143691,162.2983627,Rice,4295973.336,1291000,1311000,,,
2015-12,AR,52,11,149,408,81,29,8.38,0,1.050602268,150.6179682,158.876555,Rice,4295973.336,1291000,1311000,,,
2016-01,AR,42.1,1,42,704,75,22,3.55,6,5.7,163.8389714,181.6713662,Rice,4776962.685,1521000,1546000,,,
2016-02,AR,49.3,5,104,453,75,27,2.14,0,0,168.2818358,187.8569433,Rice,4776962.685,1521000,1546000,,,
2016-03,AR,58.2,21,275,224,87,32,12.33,0,0,217.7173669,241.3573442,Rice,4776962.685,1521000,1546000,,,
2016-04,AR,64.6,68,448,70,84,43,7.73,0,0,247.0476937,268.1640424,Rice,4776962.685,1521000,1546000,,,
2016-05,AR,70.3,179,636,8,92,50,3.44,0,0,286.1876453,314.2365347,Rice,4776962.685,1521000,1546000,,,
2016-06,AR,82.7,540,990,0,98,65,1.83,0,0,317.6250209,331.001974,Rice,4776962.685,1521000,1546000,,,
2016-07,AR,85.8,652,1117,0,105,70,7.37,0,0,329.7962026,352.7767007,Rice,4776962.685,1521000,1546000,,,
2016-08,AR,83.7,587,1052,0,101,68,7.56,0,0,307.8949682,319.1759397,Rice,4776962.685,1521000,1546000,,,
2016-09,AR,79.7,451,901,0,96,55,1.31,0,0,258.0364408,258.3791037,Rice,4776962.685,1521000,1546000,,,
2016-10,AR,67.8,130,562,33,90,43,1.91,0,0,238.4508772,234.3841164,Rice,4776962.685,1521000,1546000,,,
2016-11,AR,55.1,16,201,306,83,29,2.56,0,0,175.1894748,162.160452,Rice,4776962.685,1521000,1546000,,,
2016-12,AR,43.3,2,32,667,77,12,4.39,0,1.045347272,150.5937001,158.9965449,Rice,4776962.685,1521000,1546000,,,
2017-01,AR,46.2,0,77,574,75,12,1.47,1.24904161,0.2,163.7271376,181.9945512,Rice,3748668.783,1104000,1161000,,,
2017-02,AR,53.2,12,168,334,81,24,3.53,0,0,168.1860146,188.1463228,Rice,3748668.783,1104000,1161000,,,
2017-03,AR,56.4,21,263,280,86,28,3.87,0,0,217.6076925,241.7026603,Rice,3748668.783,1104000,1161000,,,
2017-04,AR,64.8,74,450,74,85,42,10.13,0,0,246.9455272,268.5184492,Rice,3748668.783,1104000,1161000,,,
2017-05,AR,69.1,159,598,26,89,46,6.82,0,0,286.0287305,314.6261045,Rice,3748668.783,1104000,1161000,,,
2017-06,AR,76.5,351,801,0,92,57,3.24,0,0,317.5181178,331.2625827,Rice,3748668.783,1104000,1161000,,,
2017-07,AR,81.8,529,994,0,96,66,4.76,0,0,329.6150632,353.1382242,Rice,3748668.783,1104000,1161000,,,
2017-08,AR,78.3,422,887,0,95,63,3.47,0,0,307.8017807,319.3774511,Rice,3748668.783,1104000,1161000,,,
2017-09,AR,74.9,304,753,1,93,53,0.45,0,0,257.9605308,258.3857183,Rice,3748668.783,1104000,1161000,,,
2017-10,AR,64,122,461,144,91,28,1.37,0,0,238.4499963,234.3814757,Rice,3748668.783,1104000,1161000,,,
2017-11,AR,55.2,34,195,321,85,29,0.42,0,0,175.2333529,162.0225413,Rice,3748668.783,1104000,1161000,,,
2017-12,AR,43,0,42,673,73,15,7.73,0,0,150.5713123,159.1165349,Rice,3748668.783,1104000,1161000,,,
2018-01,AR,37.2,0,20,854,67,7,2.22,2,1.7,163.6232827,182.3177362,Rice,4851034.319,1422000,1441000,,,
2018-02,AR,46.2,9,80,532,81,20,14.04,0,0,168.0982263,188.4357022,Rice,4851034.319,1422000,1441000,,,
2018-03,AR,55.9,14,214,288,83,31,3.85,0,0,217.5067412,242.0479763,Rice,4851034.319,1422000,1441000,,,
2018-04,AR,56.3,13,231,265,85,28,5.97,0,0.011092395,246.8514069,268.8728561,Rice,4851034.319,1422000,1441000,,,
2018-05,AR,76.4,363,828,0,92,56,2.46,0,0,285.8822211,315.0156742,Rice,4851034.319,1422000,1441000,,,
2018-06,AR,80.8,482,932,0,97,62,2.86,0,0,317.4201664,331.5231914,Rice,4851034.319,1422000,1441000,,,
2018-07,AR,82.8,559,1024,0,101,67,3.29,0,0,329.4469063,353.4997476,Rice,4851034.319,1422000,1441000,,,
2018-08,AR,79.7,463,928,0,97,65,6.59,0,0,307.7153432,319.5789625,Rice,4851034.319,1422000,1441000,,,
2018-09,AR,75.7,333,778,5,95,54,7.02,0,0,257.8888015,258.3923329,Rice,4851034.319,1422000,1441000,,,
2018-10,AR,63.8,130,442,156,89,36,8.21,0,0,238.450031,234.378835,Rice,4851034.319,1422000,1441000,,,
2018-11,AR,47.3,3,73,528,72,24,4.58,-0.00327804,0.2,175.275181,161.8846306,Rice,4851034.319,1422000,1441000,,,
2018-12,AR,44.8,0,31,618,70,23,10.32,0,0,150.5507439,159.2365249,Rice,4851034.319,1422000,1441000,,,
2019-01,AR,41.8,0,20,712,68,19,3.75,0,2.505994628,163.527205,182.6409212,Rice,3821833.232,1126000,1161000,,,
2019-02,AR,46.9,6,77,506,77,20,6.44,0,3.099480535,168.0180942,188.7250817,Rice,3821833.232,1126000,1161000,,,
2019-03,AR,50.2,0,118,452,76,19,3.32,0,0.818623979,217.4141642,242.3932923,Rice,3821833.232,1126000,1161000,,,
2019-04,AR,62,40,370,126,87,34,11.56,0,0,246.7650227,269.227263,Rice,3821833.232,1126000,1161000,,,
2019-05,AR,71.7,232,682,15,91,49,8.58,0,0,285.7476524,315.405244,Rice,3821833.232,1126000,1161000,,,
2019-06,AR,77,367,817,0,92,55,4.49,0,0,317.3307435,331.7838001,Rice,3821833.232,1126000,1161000,,,
2019-07,AR,80.1,479,944,0,96,60,2.83,0,0,329.2914387,353.8612711,Rice,3821833.232,1126000,1161000,,,
2019-08,AR,81.9,533,998,0,99,63,5.29,0,0,307.6354898,319.7804739,Rice,3821833.232,1126000,1161000,,,
2019-09,AR,81.2,495,945,0,99,65,1.36,0,0,257.8213889,258.3989475,Rice,3821833.232,1126000,1161000,,,
2019-10,AR,62,96,393,178,95,32,7.02,0,0,238.4508347,234.3761943,Rice,3821833.232,1126000,1161000,,,
2019-11,AR,47.3,0,63,524,71,17,4.2,0,0.017494936,175.3148508,161.7467199,Rice,3821833.232,1126000,1161000,,,
2019-12,AR,46.2,0,53,573,70,24,1.62,0,1.029582284,150.5319231,159.3565148,Rice,3821833.232,1126000,1161000,,,
2020-01,AR,44.4,0,30,628,68,22,6.84,0,2.501570218,163.4386562,182.9641061,Rice,4903651.034,1441000,1461000,,,
2020-02,AR,45.5,0,49,558,74,22,6.02,0,3.113454924,167.9452167,189.0144612,Rice,4903651.034,1441000,1461000,,,
2020-03,AR,57.2,18,251,252,88,33,5.42,0,0,217.3295777,242.7386084,Rice,4903651.034,1441000,1461000,,,
2020-04,AR,59.6,19,303,172,84,33,6.41,0,0,246.6860302,269.5816698,Rice,4903651.034,1441000,1461000,,,
2020-05,AR,68.4,158,579,44,88,43,6.04,0,0,285.6245059,315.7948138,Rice,4903651.034,1441000,1461000,,,
2020-06,AR,77.5,382,832,0,94,59,6.73,0,0,317.2493996,332.0444089,Rice,4903651.034,1441000,1461000,,,
2020-07,AR,82.4,546,1011,0,96,70,2.43,0,0,329.1482789,354.2227945,Rice,4903651.034,1441000,1461000,,,
2020-08,AR,80.3,480,945,0,97,64,6.02,0,0,307.5620113,319.9819853,Rice,4903651.034,1441000,1461000,,,
2020-09,AR,73.4,266,710,6,91,49,3.37,0,0,257.7583627,258.4055621,Rice,4903651.034,1441000,1461000,,,
2020-10,AR,60.7,56,346,182,85,37,3.89,0,0,238.4522708,234.3735536,Rice,4903651.034,1441000,1461000,,,
2020-11,AR,54.7,10,178,312,80,31,2.1,0,0,175.352287,161.6088092,Rice,4903651.034,1441000,1461000,,,
2020-12,AR,43.8,0,22,651,75,23,4.77,0,1.024327288,150.5147696,159.4765048,Rice,4903651.034,1441000,1461000,,,
2021-01,AR,42.9,0,19,678,75,22,2.49,0,2.497145809,163.3573491,183.2872911,Rice,4130548.199,1193000,1211000,,,
2021-02,AR,36,0,31,802,76,-1,5.02,15,20.3,167.8791759,189.3038407,Rice,4130548.199,1193000,1211000,,,
2021-03,AR,56.1,8,217,277,82,32,4.58,0,0,217.2525719,243.0839244,Rice,4130548.199,1193000,1211000,,,
2021-04,AR,59.7,29,306,180,84,33,4.02,0,0,246.614059,269.9360767,Rice,4130548.199,1193000,1211000,,,
2021-05,AR,68.5,152,583,34,89,47,4.48,0,0,285.5122211,316.1843835,Rice,4130548.199,1193000,1211000,,,
2021-06,AR,78.7,416,866,0,96,57,7.11,0,0,317.1756671,332.3050176,Rice,4130548.199,1193000,1211000,,,
2021-07,AR,81.4,515,980,0,99,60,3.62,0,0,329.016972,354.584318,Rice,4130548.199,1193000,1211000,,,
2021-08,AR,82.5,552,1017,0,98,65,1.31,0,0,307.4946629,320.1834967,Rice,4130548.199,1193000,1211000,,,
2021-09,AR,76.4,350,800,0,100,50,1.1,0,0,257.6997332,258.4121767,Rice,4130548.199,1193000,1211000,,,
2021-10,AR,67.3,145,544,66,88,42,3.89,0,0,238.4542137,234.3709129,Rice,4130548.199,1193000,1211000,,,
2021-11,AR,50.3,0,84,434,77,29,2.02,0,0,175.3874453,161.4708985,Rice,4130548.199,1193000,1211000,,,
